entry_time,exit_time,direction,entry_price,exit_price,pnl,hold_bars
2025-01-06 09:34:00,2025-01-06 09:36:00,SHORT,1324.9,1325.8,-124999.99999998635,2
2025-01-06 09:54:00,2025-01-06 10:09:00,LONG,1328.4,1327.7,-105000.00000000454,15
2025-01-06 10:17:00,2025-01-06 10:19:00,LONG,1328.5,1329.5,65000.0,2
2025-01-06 10:20:00,2025-01-06 10:24:00,LONG,1329.5,1328.8,-105000.00000000454,4
2025-01-06 10:25:00,2025-01-06 10:28:00,LONG,1328.9,1330.0,74999.9999999909,3
2025-01-06 10:30:00,2025-01-06 10:35:00,LONG,1330.3,1329.6,-105000.00000000454,5
2025-01-06 10:36:00,2025-01-06 10:42:00,LONG,1329.7,1329.0,-105000.00000000454,6
2025-01-06 10:54:00,2025-01-06 10:57:00,SHORT,1328.5,1327.6,55000.000000009095,3
2025-01-06 10:58:00,2025-01-06 11:05:00,SHORT,1327.9,1326.6,95000.00000001819,7
2025-01-06 11:19:00,2025-01-06 11:23:00,SHORT,1324.8,1325.6,-114999.99999999546,4
2025-01-06 11:24:00,2025-01-06 11:25:00,SHORT,1325.5,1326.0,-85000.0,1
2025-01-06 13:13:00,2025-01-06 13:26:00,LONG,1326.3,1328.0,135000.00000000454,13
2025-01-06 13:27:00,2025-01-06 13:37:00,LONG,1327.7,1326.5,-155000.00000000454,10
2025-01-06 13:38:00,2025-01-06 13:43:00,LONG,1326.9,1325.8,-145000.00000001365,5
2025-01-06 13:46:00,2025-01-06 13:55:00,SHORT,1326.4,1324.8,125000.00000001365,9
2025-01-06 13:56:00,2025-01-06 13:57:00,SHORT,1324.3,1325.4,-145000.00000001365,1
2025-01-06 13:58:00,2025-01-06 14:05:00,SHORT,1324.7,1326.3,-194999.99999999092,7
